"Category","MediaType","RelativePath","Name","Extension","Bytes","ModifiedUtc","FullPath"
"item-elements","image","Content/Items/Jobgear/Commoner/Old/vip_legs_1.png","vip_legs_1.png","png","23363","2025-06-08T21:11:17.2445022Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\Old\vip_legs_1.png"
"item-elements","image","Content/Items/Jobgear/Commoner/Old/vip_legs_2.png","vip_legs_2.png","png","22093","2025-06-08T21:11:12.9620856Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\Old\vip_legs_2.png"
"item-elements","image","Content/Items/Jobgear/Commoner/Old/vip_legs_3.png","vip_legs_3.png","png","22444","2025-06-08T21:11:07.4127665Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\Old\vip_legs_3.png"
"item-elements","image","Content/Items/Jobgear/Commoner/Old/vip_torso_1.png","vip_torso_1.png","png","20469","2025-06-08T21:11:12.9630845Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\Old\vip_torso_1.png"
"item-elements","image","Content/Items/Jobgear/Commoner/Old/vip_torso_2.png","vip_torso_2.png","png","22717","2025-06-08T21:11:12.9630845Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\Old\vip_torso_2.png"
"item-elements","image","Content/Items/Jobgear/Commoner/Old/vip_torso_3.png","vip_torso_3.png","png","20867","2025-06-08T21:11:17.2435011Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\Old\vip_torso_3.png"
"item-elements","image","Content/Items/Jobgear/Commoner/Prisoner.png","Prisoner.png","png","80526","2025-06-08T21:11:07.4678537Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\Prisoner.png"
"item-elements","image","Content/Items/Jobgear/Commoner/quartermaster.png","quartermaster.png","png","73819","2025-06-08T21:11:13.1922940Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\quartermaster.png"
"item-elements","image","Content/Items/Jobgear/Commoner/researcher.png","researcher.png","png","66675","2025-06-08T21:11:17.2997218Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\researcher.png"
"item-elements","image","Content/Items/Jobgear/Commoner/securitypatrol.png","securitypatrol.png","png","82402","2025-06-08T21:11:12.9620856Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\securitypatrol.png"
"item-elements","image","Content/Items/Jobgear/Commoner/VIP1.png","VIP1.png","png","67444","2025-06-08T21:11:13.1912956Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\VIP1.png"
"item-elements","image","Content/Items/Jobgear/Commoner/VIP2.png","VIP2.png","png","74329","2025-06-08T21:11:07.4678537Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\VIP2.png"
"item-elements","image","Content/Items/Jobgear/Commoner/VIP3.png","VIP3.png","png","76049","2025-06-08T21:11:13.2368300Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Commoner\VIP3.png"
"item-elements","image","Content/Items/Jobgear/Cultist/cultist.png","cultist.png","png","78921","2025-06-08T21:11:14.1414447Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Cultist\cultist.png"
"item-elements","image","Content/Items/Jobgear/Cultist/cultist2.png","cultist2.png","png","83882","2025-06-08T21:11:07.4678537Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Cultist\cultist2.png"
"item-elements","image","Content/Items/Jobgear/devcap.png","devcap.png","png","4628","2025-06-08T21:11:06.0367943Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\devcap.png"
"item-elements","image","Content/Items/Jobgear/Engineer/engineer_1.png","engineer_1.png","png","78258","2025-06-08T21:11:14.1987534Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\engineer_1.png"
"item-elements","image","Content/Items/Jobgear/Engineer/engineer_2.png","engineer_2.png","png","77481","2025-06-08T21:11:13.2388221Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\engineer_2.png"
"item-elements","image","Content/Items/Jobgear/Engineer/engineer_separatist_1.png","engineer_separatist_1.png","png","35620","2025-06-08T21:11:12.9550765Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\engineer_separatist_1.png"
"item-elements","image","Content/Items/Jobgear/Engineer/engineer_separatist_2.png","engineer_separatist_2.png","png","84615","2025-06-08T21:11:13.2388221Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\engineer_separatist_2.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_legs_female_1.png","engineer_legs_female_1.png","png","80716","2025-06-08T21:11:06.0387947Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_legs_female_1.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_legs_female_2.png","engineer_legs_female_2.png","png","85378","2025-06-08T21:11:14.2805379Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_legs_female_2.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_legs_female_3.png","engineer_legs_female_3.png","png","82235","2025-06-08T21:11:13.2968361Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_legs_female_3.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_legs_male_1.png","engineer_legs_male_1.png","png","80716","2025-06-08T21:11:06.0397948Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_legs_male_1.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_legs_male_2.png","engineer_legs_male_2.png","png","85378","2025-06-08T21:11:14.2805379Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_legs_male_2.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_legs_male_3.png","engineer_legs_male_3.png","png","86611","2025-06-08T21:11:13.2928402Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_legs_male_3.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_torso_female_1.png","engineer_torso_female_1.png","png","63009","2025-06-08T21:11:14.2805379Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_torso_female_1.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_torso_female_2.png","engineer_torso_female_2.png","png","72223","2025-06-08T21:11:14.3327463Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_torso_female_2.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_torso_female_3.png","engineer_torso_female_3.png","png","90221","2025-06-08T21:11:13.2978352Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_torso_female_3.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_torso_male_1.png","engineer_torso_male_1.png","png","64228","2025-06-08T21:11:14.3327463Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_torso_male_1.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_torso_male_2.png","engineer_torso_male_2.png","png","72516","2025-06-08T21:11:13.0125853Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_torso_male_2.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/engineer_torso_male_3.png","engineer_torso_male_3.png","png","85433","2025-06-08T21:11:06.0677955Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\engineer_torso_male_3.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/PUCS_Legs.png","PUCS_Legs.png","png","113255","2025-06-08T21:11:17.3494044Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\PUCS_Legs.png"
"item-elements","image","Content/Items/Jobgear/Engineer/old/PUCS_Torso.png","PUCS_Torso.png","png","131194","2025-06-08T21:11:14.5712600Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\old\PUCS_Torso.png"
"item-elements","image","Content/Items/Jobgear/Engineer/pucs.png","pucs.png","png","40329","2025-06-08T21:11:07.4678537Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\pucs.png"
"item-elements","image","Content/Items/Jobgear/Engineer/PUCS_Items.png","PUCS_Items.png","png","90906","2025-06-08T21:11:06.0397948Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Engineer\PUCS_Items.png"
"item-elements","image","Content/Items/Jobgear/headgears.png","headgears.png","png","300411","2025-06-19T20:07:27.3241529Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\headgears.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/Exosuit.png","Exosuit.png","png","240755","2025-06-08T21:11:07.5246964Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\Exosuit.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/mechanic_1.png","mechanic_1.png","png","80966","2025-06-08T21:11:06.0677955Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\mechanic_1.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/mechanic_2.png","mechanic_2.png","png","77606","2025-06-08T21:11:07.5735991Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\mechanic_2.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/mechanic_separatist_1.png","mechanic_separatist_1.png","png","91508","2025-06-08T21:11:17.5956169Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\mechanic_separatist_1.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/mechanic_separatist_2.png","mechanic_separatist_2.png","png","83885","2025-06-08T21:11:13.0125853Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\mechanic_separatist_2.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_legs_female_1.png","mechanic_legs_female_1.png","png","66836","2025-06-08T21:11:13.0712882Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_legs_female_1.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_legs_female_2.png","mechanic_legs_female_2.png","png","76541","2025-06-08T21:11:17.5956169Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_legs_female_2.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_legs_female_3.png","mechanic_legs_female_3.png","png","63946","2025-06-08T21:11:07.5755994Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_legs_female_3.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_legs_male_1.png","mechanic_legs_male_1.png","png","66836","2025-06-08T21:11:13.0742884Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_legs_male_1.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_legs_male_2.png","mechanic_legs_male_2.png","png","76541","2025-06-08T21:11:17.5956169Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_legs_male_2.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_legs_male_3.png","mechanic_legs_male_3.png","png","68924","2025-06-08T21:11:14.3957628Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_legs_male_3.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_torso_female_1.png","mechanic_torso_female_1.png","png","57826","2025-06-08T21:11:07.5755994Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_torso_female_1.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_torso_female_2.png","mechanic_torso_female_2.png","png","75956","2025-06-08T21:11:14.3957628Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_torso_female_2.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_torso_female_3.png","mechanic_torso_female_3.png","png","67580","2025-06-08T21:11:17.7136709Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_torso_female_3.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_torso_male_1.png","mechanic_torso_male_1.png","png","60292","2025-06-08T21:11:14.4585917Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_torso_male_1.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_torso_male_2.png","mechanic_torso_male_2.png","png","85345","2025-06-08T21:11:17.7146708Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_torso_male_2.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/old/mechanic_torso_male_3.png","mechanic_torso_male_3.png","png","94984","2025-06-08T21:11:06.1003084Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\old\mechanic_torso_male_3.png"
"item-elements","image","Content/Items/Jobgear/Mechanic/safetyharness.png","safetyharness.png","png","25454","2025-06-08T21:11:14.4565919Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Mechanic\safetyharness.png"
"item-elements","image","Content/Items/Jobgear/Medic/Medic_separatist_01.png","Medic_separatist_01.png","png","83056","2025-06-08T21:11:06.1003084Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Medic_separatist_01.png"
"item-elements","image","Content/Items/Jobgear/Medic/Medic_separatist_02.png","Medic_separatist_02.png","png","86455","2025-06-08T21:11:06.2171152Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Medic_separatist_02.png"
"item-elements","image","Content/Items/Jobgear/Medic/Medic1.png","Medic1.png","png","79605","2025-06-08T21:11:13.3478896Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Medic1.png"
"item-elements","image","Content/Items/Jobgear/Medic/Medic2.png","Medic2.png","png","71861","2025-06-08T21:11:13.0742884Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Medic2.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_legs_female_1.png","medic_legs_female_1.png","png","61780","2025-06-08T21:11:07.5775993Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_legs_female_1.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_legs_female_2.png","medic_legs_female_2.png","png","83815","2025-06-08T21:11:13.1329758Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_legs_female_2.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_legs_female_3.png","medic_legs_female_3.png","png","74168","2025-06-08T21:11:07.5775993Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_legs_female_3.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_legs_male_1.png","medic_legs_male_1.png","png","61780","2025-06-08T21:11:07.5735991Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_legs_male_1.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_legs_male_2.png","medic_legs_male_2.png","png","83815","2025-06-08T21:11:13.1329758Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_legs_male_2.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_legs_male_3.png","medic_legs_male_3.png","png","74168","2025-06-08T21:11:07.5775993Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_legs_male_3.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_torso_female_1.png","medic_torso_female_1.png","png","85613","2025-06-08T21:11:17.7740090Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_torso_female_1.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_torso_female_2.png","medic_torso_female_2.png","png","74380","2025-06-08T21:11:06.2081154Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_torso_female_2.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_torso_female_3.png","medic_torso_female_3.png","png","97198","2025-06-08T21:11:17.7750090Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_torso_female_3.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_torso_male_1.png","medic_torso_male_1.png","png","86722","2025-06-08T21:11:17.8262258Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_torso_male_1.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_torso_male_2.png","medic_torso_male_2.png","png","78619","2025-06-08T21:11:07.6405536Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_torso_male_2.png"
"item-elements","image","Content/Items/Jobgear/Medic/Old/medic_torso_male_3.png","medic_torso_male_3.png","png","116172","2025-06-08T21:11:13.1299761Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Medic\Old\medic_torso_male_3.png"
"item-elements","image","Content/Items/Jobgear/MiscJobGear.png","MiscJobGear.png","png","514961","2025-06-08T21:11:01.9504596Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\MiscJobGear.png"
"item-elements","image","Content/Items/Jobgear/Old/captainLegs.png","captainLegs.png","png","6608","2025-06-08T21:11:13.2978352Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Old\captainLegs.png"
"item-elements","image","Content/Items/Jobgear/Old/captainTorso.png","captainTorso.png","png","6107","2025-06-08T21:11:07.6415532Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Old\captainTorso.png"
"item-elements","image","Content/Items/Jobgear/Old/clownmask.png","clownmask.png","png","2090","2025-06-08T21:11:13.2988349Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Old\clownmask.png"
"item-elements","image","Content/Items/Jobgear/Old/clownpants.png","clownpants.png","png","5090","2025-06-08T21:11:13.3488872Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Old\clownpants.png"
"item-elements","image","Content/Items/Jobgear/Old/clownshirt.png","clownshirt.png","png","8125","2025-06-08T21:11:17.8252250Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Old\clownshirt.png"
"item-elements","image","Content/Items/Jobgear/Old/doctorgear.png","doctorgear.png","png","11647","2025-06-08T21:11:13.3458885Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Old\doctorgear.png"
"item-elements","image","Content/Items/Jobgear/Old/engigear.png","engigear.png","png","24116","2025-06-08T21:11:13.3499004Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Old\engigear.png"
"item-elements","image","Content/Items/Jobgear/Old/headset.png","headset.png","png","652","2025-06-08T21:11:13.2968361Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Old\headset.png"
"item-elements","image","Content/Items/Jobgear/OutfitIcons.png","OutfitIcons.png","png","520040","2025-06-08T21:11:01.9504596Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\OutfitIcons.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_legs_female_1.png","securityofficer_legs_female_1.png","png","67878","2025-06-08T21:11:13.2968361Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_legs_female_1.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_legs_female_2.png","securityofficer_legs_female_2.png","png","81968","2025-06-08T21:11:13.3499004Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_legs_female_2.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_legs_female_3.png","securityofficer_legs_female_3.png","png","102987","2025-06-08T21:11:13.3508876Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_legs_female_3.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_legs_male_1.png","securityofficer_legs_male_1.png","png","69601","2025-06-08T21:11:18.0538638Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_legs_male_1.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_legs_male_2.png","securityofficer_legs_male_2.png","png","81977","2025-06-08T21:11:18.1615214Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_legs_male_2.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_legs_male_3.png","securityofficer_legs_male_3.png","png","122766","2025-06-08T21:11:07.6425535Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_legs_male_3.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_torso_female_1.png","securityofficer_torso_female_1.png","png","58460","2025-06-08T21:11:13.3499004Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_torso_female_1.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_torso_female_2.png","securityofficer_torso_female_2.png","png","67392","2025-06-08T21:11:07.6405536Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_torso_female_2.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_torso_female_3.png","securityofficer_torso_female_3.png","png","89329","2025-06-08T21:11:18.1655206Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_torso_female_3.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_torso_male_1.png","securityofficer_torso_male_1.png","png","59936","2025-06-08T21:11:18.1655206Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_torso_male_1.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_torso_male_2.png","securityofficer_torso_male_2.png","png","68465","2025-06-08T21:11:06.1013079Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_torso_male_2.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/securityofficer_torso_male_3.png","securityofficer_torso_male_3.png","png","89189","2025-06-08T21:11:14.5732605Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\securityofficer_torso_male_3.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/Slipsuit_Legs.png","Slipsuit_Legs.png","png","108853","2025-06-08T21:11:13.3499004Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\Slipsuit_Legs.png"
"item-elements","image","Content/Items/Jobgear/Security/Old/Slipsuit_Torso.png","Slipsuit_Torso.png","png","131194","2025-06-08T21:11:14.5712600Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Old\Slipsuit_Torso.png"
"item-elements","image","Content/Items/Jobgear/Security/riotgear.png","riotgear.png","png","14104","2025-06-08T21:11:06.1023078Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\riotgear.png"
"item-elements","image","Content/Items/Jobgear/Security/SecurityOfficer_separatist_1.png","SecurityOfficer_separatist_1.png","png","90686","2025-06-08T21:11:14.6197666Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\SecurityOfficer_separatist_1.png"
"item-elements","image","Content/Items/Jobgear/Security/SecurityOfficer_separatist_2.png","SecurityOfficer_separatist_2.png","png","82890","2025-06-08T21:11:07.6998780Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\SecurityOfficer_separatist_2.png"
"item-elements","image","Content/Items/Jobgear/Security/SecurityOfficer_separatist_3.png","SecurityOfficer_separatist_3.png","png","30132","2025-06-08T21:11:07.6983753Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\SecurityOfficer_separatist_3.png"
"item-elements","image","Content/Items/Jobgear/Security/SecurityOfficer1.png","SecurityOfficer1.png","png","78809","2025-06-08T21:11:13.4121532Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\SecurityOfficer1.png"
"item-elements","image","Content/Items/Jobgear/Security/SecurityOfficer2.png","SecurityOfficer2.png","png","83512","2025-06-08T21:11:06.2171152Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\SecurityOfficer2.png"
"item-elements","image","Content/Items/Jobgear/Security/SecurityOfficer3.png","SecurityOfficer3.png","png","87005","2025-06-08T21:11:06.2081154Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\SecurityOfficer3.png"
"item-elements","image","Content/Items/Jobgear/Security/SecurityVest.png","SecurityVest.png","png","33798","2025-06-08T21:11:14.6217667Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\SecurityVest.png"
"item-elements","image","Content/Items/Jobgear/Security/slipsuit.png","slipsuit.png","png","38205","2025-06-08T21:11:14.6690957Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\slipsuit.png"
"item-elements","image","Content/Items/Jobgear/Security/Slipsuit_Items.png","Slipsuit_Items.png","png","76929","2025-06-08T21:11:14.7877100Z","C:\Program Files (x86)\Steam\steamapps\common\Barotrauma\Content\Items\Jobgear\Security\Slipsuit_Items.png"
